ydeg ymin ysec xdeg xmin xsec sourcedist
19 12 15 69 26 15 16
19 12 15 69 26 45 17
19 12 15 69 27 15 18
19 12 45 69 27 15 19
19 12 45 69 27 45 20
19 12 45 69 28 15 21
19 12 45 69 28 45 22
19 13 15 69 28 45 23
19 13 15 69 29 15 24
19 13 15 69 29 45 25
19 13 15 69 30 15 26
19 13 15 69 30 45 27
19 13 15 69 31 15 28
19 13 15 69 31 45 29
19 13 15 69 32 15 30
19 13 15 69 32 45 31
19 13 15 69 33 15 32
19 13 45 69 33 15 33
19 13 45 69 33 45 34
19 13 45 69 34 15 35
19 13 45 69 34 45 36
19 13 45 69 35 15 37
19 13 45 69 35 45 38
19 13 45 69 36 15 39
19 14 15 69 36 15 40
19 14 15 69 36 45 41
19 14 15 69 37 15 42
19 14 15 69 37 45 43
19 14 15 69 38 15 44
19 14 15 69 38 45 45
19 14 15 69 39 15 46
19 14 45 69 39 15 47
19 14 45 69 39 45 48
19 14 45 69 40 15 49
19 14 45 69 40 45 50
19 15 15 69 40 45 51
19 15 15 69 41 15 52
19 15 15 69 41 45 53
19 15 15 69 42 15 54
19 15 15 69 42 45 55
19 15 15 69 43 15 56
19 15 15 69 43 45 57
19 15 15 69 44 15 58
19 15 15 69 44 45 59
19 15 15 69 45 15 60
19 15 15 69 45 45 61
19 15 15 69 46 15 62
19 15 15 69 46 45 63
19 48 45 70 56 15 1
19 49 15 70 56 15 2
19 49 45 70 56 15 3
19 50 15 70 56 15 4
19 50 45 70 56 15 5
19 51 15 70 56 15 6
19 51 15 70 56 45 7
19 51 45 70 56 45 8
19 51 45 70 57 15 9
19 52 15 70 57 15 10
19 52 15 70 57 45 11
19 52 45 70 57 45 12
19 53 15 70 57 45 13
18 54 15 70 44 15 1
18 53 45 70 44 15 2
18 53 15 70 44 15 3
18 52 45 70 44 15 4
18 52 45 70 43 45 5
18 52 45 70 43 15 6
18 52 15 70 43 15 7
18 52 15 70 42 45 8
18 51 45 70 42 45 9
18 51 45 70 42 15 10
18 52 15 70 42 15 11
18 51 45 70 42 15 12
18 51 45 70 41 45 13
18 52 15 70 41 45 14
18 51 45 70 41 45 15
18 51 45 70 41 15 16
18 51 15 70 41 15 17
18 51 15 70 41 45 18
18 51 15 70 42 15 19
18 50 45 70 42 15 20
18 50 45 70 42 45 21
18 50 45 70 42 15 22
18 50 15 70 42 15 23
18 50 15 70 41 45 24
18 49 45 70 41 45 25
18 49 45 70 41 15 26
18 49 45 70 41 45 27
18 49 15 70 41 45 28
18 49 15 70 41 15 29
18 48 45 70 41 15 30
18 48 45 70 40 45 31
18 48 15 70 40 45 32
18 48 15 70 40 15 33
18 47 45 70 40 15 34
18 47 45 70 39 45 35
18 47 15 70 39 45 36
18 47 15 70 39 15 37
18 47 15 70 38 45 38
18 46 45 70 38 45 39
18 46 15 70 38 45 40
18 45 45 70 38 45 41
18 45 45 70 38 15 42
18 45 45 70 38 45 43
18 45 45 70 38 15 44
19 26 45 70 41 45 1
19 26 15 70 41 45 2
19 26 15 70 42 15 3
19 24 45 70 43 15 1
19 24 45 70 43 15 1
19 24 45 70 43 15 1
19 24 45 70 43 15 1
19 24 45 70 43 15 1
19 24 45 70 43 15 1
19 24 45 70 43 15 1
19 24 45 70 43 15 1
19 24 45 70 43 15 1
19 25 15 70 43 15 2
19 25 15 70 42 45 3
19 25 45 70 42 45 4
19 25 45 70 42 15 5
19 26 15 70 42 15 6
19 26 45 70 42 15 7
19 25 45 70 41 45 1
19 25 15 70 41 45 2
19 25 15 70 42 15 3
19 24 45 70 42 15 4
19 24 45 70 42 45 5
19 24 45 70 43 15 6
19 24 45 70 43 45 7
19 25 15 70 43 45 8
19 25 15 70 44 15 9
19 29 15 70 43 45 1
19 29 15 70 43 45 1
19 27 15 70 45 45 1
19 27 15 70 45 15 2
19 27 15 70 41 15 1
19 27 15 70 41 45 2
19 29 15 70 43 45 1
19 29 15 70 44 15 2
19 29 15 70 44 45 3
19 29 15 70 44 45 1
19 28 45 70 44 45 2
19 28 45 70 45 15 3
19 29 15 70 44 45 1
19 27 45 70 41 15 1
19 28 15 70 41 15 2
19 28 15 70 41 45 3
19 28 45 70 41 45 4
19 27 15 70 41 15 1
19 27 15 70 41 15 1
19 27 45 70 41 15 2
19 27 45 70 41 15 1
19 27 15 70 41 15 2
19 23 45 70 36 45 1
19 24 15 70 36 45 2
19 22 45 70 36 45 1
19 22 45 70 37 15 2
19 23 15 70 37 15 3
19 23 15 70 37 45 4
19 21 15 70 36 15 1
19 26 15 70 41 45 1
19 25 45 70 41 45 2
19 25 45 70 41 15 1
19 25 45 70 41 45 2
19 27 15 70 39 45 1
19 27 15 70 39 15 2
19 27 15 70 38 45 3
19 26 45 70 38 45 4
19 26 45 70 38 15 5
19 26 45 70 37 45 6
19 26 15 70 37 45 7
19 26 15 70 37 15 8
19 26 15 70 36 45 9
19 26 15 70 36 15 10
19 25 45 70 36 15 11
19 25 45 70 35 45 12
19 27 15 70 40 15 1
19 27 15 70 39 45 2
19 27 15 70 40 15 1
19 27 15 70 40 15 1
19 27 15 70 40 15 1
19 27 45 70 40 15 2
19 28 45 70 39 45 1
19 28 45 70 39 45 1
19 28 15 70 39 45 2
19 28 45 70 40 15 1
19 28 45 70 39 45 2
19 28 15 70 39 45 3
18 29 45 69 20 45 1
18 29 45 69 21 15 2
18 27 15 68 58 15 1
18 27 15 68 58 45 2
18 27 15 68 59 15 3
18 27 15 68 59 45 4
18 27 45 68 59 45 5
18 27 45 69 0 15 6
18 27 45 69 0 45 7
18 27 45 69 1 15 8
18 27 45 69 1 45 9
18 27 45 69 2 15 10
18 27 15 69 2 15 11
18 27 15 69 2 45 12
18 26 45 69 2 45 13
18 25 15 70 6 45 1
18 24 45 70 6 45 1
18 25 15 70 6 45 2
18 25 15 70 6 45 1
18 24 45 70 6 45 2
18 24 45 70 6 15 3
18 24 45 70 6 45 1
18 25 15 70 6 45 2
18 24 15 70 6 15 1
18 24 45 70 6 15 2
18 24 45 70 6 45 3
18 24 45 70 6 15 4
18 24 45 70 6 15 1
18 24 45 70 6 15 1
18 24 45 70 5 45 2
18 25 15 70 5 45 3
18 24 45 70 5 45 4
18 25 15 70 6 45 1
18 24 45 70 6 45 2
18 25 15 70 6 45 1
18 25 15 70 7 15 2
18 25 45 70 7 15 3
18 24 45 70 6 15 1
18 25 15 70 6 15 2
18 24 45 70 2 15 1
18 24 45 70 1 45 1
18 25 15 70 1 45 2
18 24 45 70 1 45 1
18 25 15 70 1 45 2
18 25 15 70 1 15 3
18 25 45 70 1 15 4
18 24 45 70 1 45 1
18 25 15 70 1 45 2
18 31 15 70 17 15 1
18 31 45 70 17 15 2
18 31 45 70 17 45 3
18 31 45 70 18 15 4
18 31 45 70 17 45 5
18 31 45 70 18 15 6
18 31 45 70 18 45 7
18 31 45 70 19 15 8
18 32 15 70 19 15 9
18 31 45 70 19 15 10
18 32 15 70 19 15 11
18 31 45 70 19 15 12
18 31 45 70 19 45 13
18 31 45 70 20 15 14
18 31 15 70 20 15 15
18 31 15 70 20 45 16
18 48 15 71 13 15 1
18 48 15 71 13 45 2
18 48 15 71 14 15 3
18 48 15 71 13 45 4
18 36 45 68 42 45 1
18 36 45 68 42 15 2
18 37 15 68 42 15 3
19 29 45 71 38 45 1
19 29 45 71 38 15 2
19 29 15 71 38 15 3
19 28 45 71 38 15 4
19 28 45 71 37 45 5
19 28 45 71 37 45 1
19 28 45 71 37 15 2
19 28 45 71 36 45 3
19 29 15 71 36 45 4
19 29 15 71 36 15 5
19 29 45 71 36 15 6
19 29 45 71 35 45 7
19 30 15 71 35 45 8
19 30 15 71 35 15 9
19 30 15 71 34 45 10
19 30 15 71 34 15 11
19 30 15 71 33 45 12
19 30 15 71 33 15 13
19 30 15 71 32 45 14
19 29 45 71 32 45 15
19 29 15 71 32 45 16
19 29 15 71 32 15 17
19 28 45 71 32 15 18
19 28 45 71 31 45 19
19 28 15 71 31 45 20
19 28 15 71 31 15 21
19 28 15 71 30 45 22
19 28 15 71 30 15 23
19 27 45 71 30 15 24
19 27 45 71 29 45 25
19 27 45 71 29 15 26
19 27 15 71 29 15 27
19 26 45 71 29 15 28
19 26 45 71 28 45 29
19 26 15 71 28 45 30
19 26 15 71 28 15 31
19 25 45 71 28 15 32
19 25 15 71 28 15 33
19 25 15 71 27 45 34
19 25 15 71 27 15 35
19 24 45 71 27 15 36
19 24 45 71 26 45 37
19 24 45 71 26 15 38
19 24 45 71 25 45 39
19 24 45 71 25 45 1
19 24 45 71 25 15 2
19 25 15 71 25 15 3
19 25 15 71 24 45 4
18 24 15 70 8 15 1
19 48 15 70 41 45 1
19 48 15 70 41 15 2
19 47 45 70 41 15 3
19 47 45 70 40 45 4
19 47 45 70 40 15 5
19 47 15 70 40 15 6
19 28 45 70 41 45 1
19 28 45 70 42 15 2
19 28 45 70 42 45 3
19 29 15 70 42 45 4
19 29 15 70 43 15 5
19 17 15 70 43 15 1
19 18 45 70 32 15 1
19 18 15 70 32 15 2
19 18 15 70 32 45 3
19 17 45 70 32 45 4
19 17 15 70 32 45 5
19 16 45 70 32 45 6
19 16 45 70 32 15 7
19 16 15 70 32 15 8
19 15 45 70 32 15 9
19 15 15 70 32 15 10
19 14 45 70 32 15 11
19 18 45 70 32 15 1
19 18 15 70 32 15 2
19 18 15 70 32 45 3
19 17 45 70 32 45 4
19 17 15 70 32 45 5
19 16 45 70 32 45 6
19 16 45 70 32 15 7
19 16 15 70 32 15 8
19 15 45 70 32 15 9
19 15 15 70 32 15 10
19 14 45 70 32 15 11
19 14 15 70 32 15 12
19 21 45 71 0 15 1
19 21 15 71 0 15 2
19 21 15 70 60 15 3
19 21 15 70 59 45 4
19 21 15 70 59 15 5
19 20 45 70 59 15 6
19 20 45 70 59 15 1
19 20 45 70 58 45 2
19 20 45 70 58 15 3
19 20 45 70 57 45 4
19 20 15 70 57 45 5
19 20 45 70 57 45 6
19 20 15 70 57 45 7
19 20 15 70 57 15 8
19 20 15 70 56 45 9
19 20 15 70 56 15 10
19 20 15 70 55 45 11
19 20 15 70 55 15 12
19 20 15 70 54 45 13
19 20 15 70 54 15 14
19 20 15 70 53 45 15
19 20 15 70 53 15 16
19 19 45 70 53 15 17
19 20 15 70 53 15 18
19 19 45 70 53 15 19
19 19 45 70 52 45 20
19 19 45 70 52 15 21
19 20 15 70 52 15 22
19 19 45 70 52 15 23
19 19 45 70 51 45 24
19 20 15 70 51 45 25
19 20 15 70 51 15 26
19 19 45 70 51 15 27
19 20 15 70 51 15 28
19 20 15 70 50 45 29
19 19 45 70 50 45 30
19 19 45 70 50 15 31
19 20 15 70 50 15 32
19 19 45 70 50 15 33
19 19 45 70 49 45 34
19 19 45 70 49 15 35
19 19 15 70 49 15 36
19 19 45 70 49 15 37
19 19 45 70 48 45 38
19 20 15 70 48 45 39
19 20 15 70 48 15 40
19 20 45 70 48 15 41
19 20 45 70 47 45 42
19 21 15 70 47 45 43
19 21 15 70 47 15 44
19 21 15 70 46 45 45
19 21 45 70 46 45 46
19 21 45 70 46 15 47
19 22 15 70 46 15 48
19 22 15 70 45 45 49
19 22 45 70 45 45 50
19 23 15 70 45 45 51
19 23 15 70 45 15 52
19 23 15 70 44 45 53
19 23 45 70 44 45 54
19 26 45 70 41 45 1
19 27 15 70 41 45 2
19 8 15 70 37 45 1
19 7 45 70 37 45 2
19 7 45 70 37 15 3
19 8 15 70 37 15 4
19 7 45 70 37 15 5
19 7 45 70 36 45 6
19 8 15 70 36 45 7
19 8 45 70 36 45 8
19 8 45 70 36 15 9
19 9 15 70 36 15 10
19 9 45 70 36 15 11
19 9 45 70 35 45 12
19 10 15 70 35 45 13
19 10 15 70 35 15 14
19 10 45 70 35 15 15
19 11 15 70 35 15 16
19 11 45 70 35 15 17
19 11 45 70 34 45 18
19 12 15 70 34 45 19
19 12 15 70 35 15 20
19 12 45 70 35 15 21
19 13 15 70 35 15 22
19 13 15 70 34 45 23
19 13 15 70 35 15 24
19 13 45 70 35 15 25
19 14 15 70 35 15 26
19 14 15 70 34 45 27
19 14 15 70 34 15 28
19 14 45 70 34 15 29
19 14 45 70 33 45 30
19 14 45 70 33 15 31
19 15 15 70 33 15 32
19 40 15 70 22 15 1
19 40 45 70 22 15 2
19 41 15 70 22 15 3
19 41 15 70 22 45 4
19 41 45 70 22 45 5
19 42 15 70 22 45 6
19 42 15 70 23 15 7
19 42 45 70 23 15 8
19 43 15 70 23 15 9
19 43 45 70 23 15 10
19 44 15 70 23 15 11
19 44 15 70 23 45 12
19 44 45 70 23 45 13
19 44 45 70 24 15 14
19 45 15 70 24 15 15
19 44 45 70 24 15 16
19 44 45 70 24 45 17
19 45 15 70 24 45 18
19 45 15 70 25 15 19
19 45 45 70 25 15 20
19 45 45 70 25 45 21
19 46 15 70 25 45 22
19 46 15 70 26 15 23
19 46 15 70 26 45 24
19 46 45 70 26 45 25
19 46 45 70 27 15 26
19 46 15 70 27 15 27
19 46 15 70 27 45 28
19 46 45 70 27 45 29
19 46 45 70 28 15 30
19 46 45 70 28 45 31
19 46 45 70 29 15 32
19 46 15 70 29 15 33
19 46 15 70 29 45 34
19 46 15 70 30 15 35
19 32 15 70 52 45 1
19 32 15 70 53 15 2
19 31 45 70 53 15 3
19 31 15 70 53 15 4
19 30 45 70 53 15 5
19 30 15 70 53 15 6
19 30 15 70 53 45 7
19 29 45 70 53 45 8
19 29 45 70 42 15 1
19 30 15 70 42 15 2
19 30 45 70 42 15 3
19 30 45 70 42 45 4
19 31 15 70 42 45 5
19 31 15 70 42 15 6
19 31 45 70 42 15 7
19 27 15 70 44 45 1
19 26 45 70 44 45 2
19 26 45 70 44 15 3
19 26 15 70 44 15 4
19 26 15 70 43 45 5
19 26 15 70 43 15 6
19 26 15 70 42 45 7
19 26 45 70 42 45 8
19 27 15 70 45 15 1
19 27 15 70 44 45 2
19 28 15 70 42 45 1
19 28 15 70 43 15 2
19 28 45 70 43 15 3
19 27 15 70 42 15 1
19 26 15 70 41 15 1
19 26 15 70 41 45 2
19 25 45 70 41 45 3
19 28 15 70 42 45 1
19 28 45 70 42 45 2
19 28 45 70 43 15 3
19 29 15 70 43 15 4
18 42 45 68 27 15 1
18 37 45 69 16 15 1
18 37 15 69 16 15 2
18 37 15 69 15 45 3
18 36 45 69 15 45 4
18 36 15 69 15 45 5
18 35 45 69 15 45 6
18 35 15 69 15 45 7
18 34 45 69 15 45 8
18 34 45 69 16 15 9
18 34 15 69 4 45 1
18 34 15 69 4 15 2
18 34 15 69 3 45 3
18 34 15 69 3 15 4
18 34 15 69 2 45 5
18 27 45 69 12 15 1
18 27 45 69 12 45 2
18 27 45 69 13 15 3
18 27 15 69 13 15 4
18 27 15 69 13 45 5
18 27 15 69 14 15 6
18 27 15 69 14 45 7
18 27 15 69 15 15 8
19 27 15 70 41 45 1
19 26 45 70 41 45 1
19 27 15 70 41 45 2
19 25 45 70 41 45 1
19 25 45 70 41 45 1
19 25 45 70 41 45 1
19 25 45 70 41 15 2
19 25 45 70 41 45 1
19 25 45 70 41 45 1
19 26 15 70 41 45 2
19 26 45 70 40 15 1
19 29 15 70 43 15 1
19 29 15 70 43 15 1
19 29 15 70 42 45 2
19 28 45 70 42 45 3
19 28 45 70 42 15 4
19 28 45 70 41 45 5
19 26 45 70 41 15 1
19 27 15 70 41 15 2
19 45 15 70 38 45 1
19 45 45 70 38 45 2
19 45 45 70 39 15 3
19 45 45 70 30 45 1
19 45 15 70 30 45 2
19 45 15 70 31 15 3
19 44 45 70 31 15 4
19 46 15 70 30 15 1
19 45 45 70 30 15 2
19 45 45 70 30 45 3
19 53 15 70 57 45 1
19 53 45 70 57 45 2
19 54 15 70 57 45 3
19 54 45 70 57 45 4
19 54 45 70 58 15 5
19 54 45 70 58 45 6
19 54 45 70 59 15 7
19 54 45 70 59 45 8
19 54 15 70 59 45 9
19 54 15 71 0 15 10
19 54 15 71 0 45 11
19 54 15 71 1 15 12
19 53 45 71 1 15 13
19 54 15 71 1 15 14
19 54 15 71 1 45 15
19 53 45 71 1 45 16
19 53 45 71 2 15 17
19 53 45 71 2 45 18
19 53 15 71 2 45 19
19 53 15 71 3 15 20
19 53 15 71 3 45 21
19 53 45 71 3 45 22
19 53 45 71 4 15 23
19 53 45 71 4 45 24
19 53 15 71 4 45 25
18 43 15 68 28 15 1
18 43 45 68 28 15 2
19 45 15 70 50 15 1
19 45 45 70 50 15 2
19 45 45 70 50 45 3
19 15 15 69 46 45 1
19 15 45 69 46 45 2
19 15 45 69 47 15 3
19 16 15 69 47 15 4
19 16 45 69 47 15 5
19 17 15 69 47 15 6
19 17 15 69 46 45 7
19 17 45 69 46 45 8
19 18 15 69 46 45 9
19 18 15 69 47 15 10
19 18 45 69 47 15 11
19 18 45 69 47 45 12
19 19 15 69 47 45 13
19 19 15 69 48 15 14
19 19 45 69 48 15 15
19 20 15 69 48 15 16
19 20 15 69 48 45 17
19 20 45 69 48 45 18
19 21 15 69 48 45 19
19 21 15 69 49 15 20
19 21 15 69 49 45 21
19 21 45 69 49 45 22
19 21 45 69 50 15 23
19 22 15 69 50 15 24
19 22 15 69 50 45 25
19 22 15 69 51 15 26
19 22 45 69 51 15 27
19 23 15 69 51 15 28
19 23 45 69 51 15 29
19 23 45 69 50 45 30
19 24 15 69 50 45 31
19 24 15 69 51 15 32
19 24 45 69 51 15 33
19 24 45 69 51 45 34
19 25 15 69 51 45 35
19 25 45 69 51 45 36
19 25 45 69 52 15 37
19 26 15 69 52 15 38
19 26 45 69 52 15 39
19 26 45 69 52 45 40
19 27 15 69 52 45 41
19 27 15 69 53 15 42
19 27 45 69 53 15 43
19 28 15 69 53 15 44
19 28 15 69 53 45 45
19 28 15 69 54 15 46
19 28 45 69 54 15 47
19 28 45 69 54 45 48
19 28 45 69 55 15 49
19 28 45 69 55 45 50
19 29 15 69 55 45 51
19 29 45 69 55 45 52
19 29 45 69 56 15 53
19 30 15 69 56 15 54
19 30 15 69 56 45 55
19 30 45 69 56 45 56
19 30 45 69 56 15 57
19 31 15 69 56 15 58
19 31 45 69 56 15 59
19 31 45 69 55 45 60
19 32 15 69 55 45 61
19 32 45 69 55 45 62
19 32 45 69 55 15 63
19 33 15 69 55 15 64
19 33 15 69 54 45 65
19 33 15 69 54 15 66
19 33 45 69 54 15 67
19 34 15 69 54 15 68
19 34 45 69 54 15 69
19 34 45 69 53 45 70
19 35 15 69 53 45 71
19 35 15 69 54 15 72
19 35 45 69 54 15 73
19 35 45 69 53 45 74
19 36 15 69 53 45 75
19 36 45 69 53 45 76
19 36 45 69 54 15 77
19 37 15 69 54 15 78
19 37 45 69 54 15 79
19 38 15 69 54 15 80
19 38 45 69 54 15 81
19 38 45 69 54 45 82
19 38 45 69 55 15 83
19 38 45 69 55 45 84
19 39 15 69 55 45 85
19 39 15 69 56 15 86
19 39 45 69 56 15 87
19 39 45 69 56 45 88
19 40 15 69 56 45 89
19 40 15 69 57 15 90
19 40 15 69 57 45 91
19 40 15 69 58 15 92
19 40 45 69 58 15 93
19 40 45 69 58 45 94
19 40 45 69 59 15 95
19 40 45 69 59 45 96
19 40 15 69 59 45 97
19 40 15 70 0 15 98
19 40 45 70 0 15 99
19 40 15 70 0 15 100
19 40 15 70 0 45 101
19 40 45 70 0 45 102
19 40 45 70 1 15 103
19 40 15 70 1 15 104
19 40 15 70 1 45 105
19 40 15 70 2 15 106
19 40 15 70 2 45 107
19 40 15 70 3 15 108
19 40 15 70 3 45 109
19 39 45 70 3 45 110
19 39 15 70 3 45 111
19 39 15 70 4 15 112
19 38 45 70 4 15 113
19 38 15 70 4 15 114
19 38 15 70 4 45 115
19 37 45 70 4 45 116
19 37 15 70 4 45 117
19 37 15 70 5 15 118
19 37 15 70 5 45 119
19 37 15 70 6 15 120
19 37 15 70 6 45 121
19 37 15 70 7 15 122
19 36 45 70 7 15 123
19 36 45 70 7 45 124
19 36 45 70 8 15 125
19 36 45 70 8 45 126
19 36 45 70 9 15 127
19 36 45 70 9 45 128
19 36 45 70 10 15 129
19 36 45 70 10 45 130
19 37 15 70 10 45 131
19 37 15 70 11 15 132
19 37 15 70 11 45 133
19 37 45 70 11 45 134
19 37 45 70 12 15 135
19 37 45 70 12 45 136
19 38 15 70 12 45 137
19 38 15 70 13 15 138
19 38 15 70 13 45 139
19 38 15 70 14 15 140
19 38 15 70 14 45 141
19 38 15 70 15 15 142
19 38 15 70 15 45 143
19 38 15 70 16 15 144
19 37 45 70 16 15 145
19 37 15 70 16 15 146
19 37 15 70 16 45 147
19 37 45 70 16 45 148
19 38 15 70 16 45 149
19 38 15 70 17 15 150
19 38 15 70 17 45 151
19 38 45 70 17 45 152
19 38 45 70 18 15 153
19 39 15 70 18 15 154
19 39 15 70 18 45 155
19 39 15 70 19 15 156
19 38 45 70 19 15 157
19 38 45 70 19 45 158
19 38 45 70 20 15 159
19 38 45 70 20 45 160
19 38 45 70 21 15 161
19 39 15 70 21 15 162
19 39 15 70 21 45 163
19 39 45 70 21 45 164
19 39 45 70 22 15 165
19 40 15 70 22 15 166
19 40 45 70 22 15 1
19 40 15 70 22 15 2
19 40 45 70 22 15 3
19 40 45 70 22 15 1
18 14 45 71 13 15 1
18 14 45 71 13 45 2
18 14 45 71 14 15 3
18 14 45 71 14 45 4
18 14 45 71 15 15 5
18 15 15 71 15 15 6
18 15 15 71 15 45 7
18 15 15 71 16 15 8
18 15 15 71 16 45 9
18 15 15 71 17 15 10
18 15 15 71 17 45 11
18 15 45 71 17 45 12
18 16 15 71 17 45 13
18 16 15 71 18 15 14
18 16 45 71 18 15 15
18 17 15 71 18 15 16
18 17 15 71 18 45 17
18 17 45 71 18 45 18
18 17 45 71 19 15 19
18 17 45 71 19 45 20
18 18 15 71 19 45 21
18 18 15 71 20 15 22
18 18 45 71 20 15 23
18 18 45 71 20 45 24
18 19 15 71 20 45 25
18 19 15 71 21 15 26
18 19 45 71 21 15 27
18 19 45 71 21 45 28
18 19 45 71 22 15 29
18 20 15 71 22 15 30
18 20 15 71 22 45 31
18 20 15 71 23 15 32
18 20 45 71 23 15 33
18 20 45 71 23 45 34
18 20 45 71 24 15 35
18 20 45 71 24 45 36
18 21 15 71 24 45 37
18 21 15 71 25 15 38
18 21 15 71 25 45 39
18 21 45 71 25 45 40
18 21 45 71 26 15 41
18 22 15 71 26 15 42
18 22 15 71 26 45 43
18 29 45 71 51 15 1
18 29 45 71 50 45 2
18 29 45 71 50 15 3
18 30 15 71 50 15 4
18 30 45 71 50 15 5
18 31 15 71 50 15 6
18 31 45 71 50 15 7
18 32 15 71 50 15 8
18 32 45 71 50 15 9
18 33 15 71 50 15 10
18 33 15 71 49 45 11
18 33 15 71 49 15 12
18 32 45 71 49 15 13
18 32 45 71 48 45 14
18 32 45 71 48 15 15
18 32 45 71 47 45 16
18 32 15 71 47 45 17
18 32 15 71 47 15 18
18 31 45 71 47 15 19
18 31 45 71 46 45 20
18 22 45 71 8 15 1
19 44 45 70 50 15 1
19 44 45 70 50 45 2
19 44 15 70 50 45 3
19 44 15 70 51 15 4
19 44 15 70 51 45 5
19 44 15 70 52 15 6
19 44 45 70 52 15 7
19 44 15 70 52 15 8
19 44 15 70 52 45 9
19 44 15 70 53 15 10
19 44 15 70 53 45 11
19 43 45 70 53 45 12
19 43 45 70 54 15 13
19 44 15 70 54 15 14
19 43 45 70 54 15 15
19 43 45 70 54 45 16
19 44 15 70 54 45 17
19 44 15 70 55 15 18
19 43 45 70 55 15 19
19 43 15 70 55 15 20
19 43 45 70 55 15 21
19 43 45 70 55 45 22
19 44 15 70 55 45 23
19 43 45 70 55 45 24
19 43 45 70 56 15 25
19 44 15 70 56 15 26
19 44 15 70 56 45 27
19 44 15 70 57 15 28
19 44 15 70 57 45 29
19 44 15 70 58 15 30
19 44 45 70 58 15 31
19 44 45 70 58 45 32
19 44 45 70 59 15 33
19 44 45 70 59 45 34
19 44 45 70 60 15 35
19 44 45 71 0 15 36
19 44 15 71 0 15 37
19 44 15 71 0 45 38
19 44 15 71 1 15 39
19 44 15 71 1 45 40
19 44 45 71 1 45 41
19 45 15 71 1 45 42
19 45 45 71 1 45 43
19 45 45 71 2 15 44
19 46 15 71 2 15 45
19 46 15 71 2 45 46
19 46 45 71 2 45 47
19 47 15 71 2 45 48
19 47 15 71 3 15 49
19 47 15 71 2 45 50
19 47 15 71 3 15 51
19 47 45 71 3 15 52
19 47 45 71 2 45 53
19 48 15 71 2 45 54
19 48 15 71 3 15 55
19 48 45 71 3 15 56
19 49 15 71 3 15 57
19 49 45 71 3 15 58
19 49 45 71 3 45 59
19 47 45 70 41 15 1
19 14 45 70 33 15 1
19 14 45 70 32 45 2
19 14 15 70 32 45 3
19 14 15 70 32 15 4
19 14 15 70 31 45 5
19 13 45 70 31 45 6
19 13 45 70 31 15 7
19 13 15 70 31 15 8
19 46 15 70 50 15 1
19 45 45 70 50 15 2
19 45 45 70 50 45 3
19 45 45 70 51 15 4
19 45 45 70 51 45 5
19 46 15 70 51 45 6
19 46 45 70 51 45 7
19 47 15 70 51 45 8
19 47 15 70 52 15 9
19 47 45 70 52 15 10
19 47 45 70 52 45 11
19 47 45 70 53 15 12
19 48 15 70 53 15 13
19 48 15 70 53 45 14
19 47 45 70 53 45 15
19 48 15 70 53 45 16
19 48 15 70 54 15 17
19 48 15 70 54 45 18
19 48 15 70 55 15 19
19 48 45 70 55 15 20
19 48 45 70 55 45 21
19 48 45 70 56 15 22
19 48 45 70 56 45 23
19 48 15 70 56 45 24
19 48 15 70 57 15 25
19 48 15 70 57 45 26
19 48 15 70 58 15 27
19 48 15 70 58 45 28
19 48 45 70 58 45 29
19 48 45 70 59 15 30
19 48 45 70 59 45 31
19 48 45 71 0 15 32
19 48 45 71 0 45 33
19 49 15 71 0 45 34
19 49 15 71 1 15 35
19 49 15 71 1 45 36
19 49 45 71 1 45 37
19 49 45 71 2 15 38
19 49 15 71 2 15 39
19 49 45 71 2 15 40
19 49 15 71 2 15 41
19 49 15 71 2 45 42
19 49 15 71 3 15 43
19 44 15 71 1 45 1
19 44 15 71 2 15 2
19 43 45 71 2 15 3
19 43 45 71 2 45 4
19 43 15 71 2 45 5
19 43 15 71 3 15 6
19 42 45 71 3 15 7
19 42 15 71 3 15 8
19 42 15 71 3 45 9
19 41 45 71 3 45 10
19 41 45 71 3 15 11
19 41 15 71 3 15 12
19 40 45 71 3 15 13
19 40 45 71 3 45 14
19 40 15 71 3 45 15
19 40 15 71 3 15 16
19 40 15 71 3 45 17
19 39 45 71 3 45 18
19 39 45 71 3 15 19
19 39 45 71 3 45 20
19 39 15 71 3 45 21
19 38 45 71 3 45 22
19 38 15 71 3 45 23
19 37 45 71 3 45 24
19 37 15 71 3 45 25
19 36 45 71 3 45 26
19 36 15 71 3 45 27
19 35 45 71 3 45 28
19 35 45 71 3 15 29
19 35 15 71 3 15 30
19 49 45 71 3 45 1
19 50 15 71 3 45 2
19 50 45 71 3 45 3
19 51 15 71 3 45 4
19 51 45 71 3 45 5
19 52 15 71 3 45 6
19 52 15 71 4 15 7
19 52 15 71 3 45 8
18 32 15 73 59 45 1
18 31 45 73 59 45 2
18 31 45 73 59 15 3
18 31 15 73 59 15 4
18 31 15 73 58 45 5
18 30 45 73 58 45 6
18 30 45 73 58 15 7
18 30 15 73 58 15 8
18 29 45 73 58 15 9
18 30 15 73 58 15 10
18 29 45 73 58 15 11
18 29 15 73 58 15 12
18 29 15 73 57 45 13
18 28 45 73 57 45 14
18 28 45 73 57 15 15
18 28 15 73 57 15 16
18 25 15 73 54 15 1
18 24 45 73 54 15 2
18 24 45 73 53 45 3
18 24 45 73 53 15 4
18 35 15 74 0 15 1
18 34 45 74 0 15 2
18 35 15 74 0 15 3
18 34 45 74 0 15 4
