daysince2010 Centre Grand'Anse L'Artibonite Nippes Nord Nord-Est Nord-Ouest Ouest Port-au-Prince Sud Sud-Est
2681 3.472873 62.22124 25.64317 25.9334 17.08458 16.54848 15.00909 9.916686 9.916686 1.854603 15.75412
2682 20.10756 8.565931 5.629639 9.5758 27.69833 5.588 6.665576 39.68647 39.68647 37.01143 6.487711
2683 8.044873 3.801241 0.03331148 0 2.742214 0.0769697 0.2924849 8.174032 8.174032 5.047746 0.3182651
2684 0.8035637 0 0.2465049 0 0 0 0 0.2696181 0.2696181 0.01612698 0
2685 0 0 0 0 0 0 0 0 0 0 0.7711807
2686 0 0 0 0 0 0 0 0.01972816 0.01972816 0 0
2687 0 0 0 0 0 0 0 0 0 0 0
2688 0 0.1401379 0 0 0 0 0 0 0 0 0
2689 0.009236364 5.044966 0 0.508 0 0.04618182 0 0.03288026 0.03288026 0 0.7466988
2690 8.885382 40.81517 10.3199 12.446 4.478291 26.93939 6.480849 7.608492 7.608492 0.2902857 9.719325
2691 34.22996 77.58386 54.09117 86.6648 54.80482 64.85467 39.70097 80.52375 80.52375 95.82654 80.23952
2692 27.54284 98.32428 46.82261 123.825 14.67775 52.52412 21.48994 93.26157 93.26157 82.32825 111.76
2693 0.2678546 72.76662 4.650282 9.7536 0.2959223 27.38582 1.585576 6.31301 6.31301 5.708952 17.49234
2694 0.03694546 3.380828 0.04663607 2.1844 0.6115728 0 0.1539394 0.8154304 0.8154304 0.03225397 3.574362
2695 0.5357091 0 0.4796853 0 0.01972816 0 0 0.2235858 0.2235858 0 0
2696 9.144 7.900276 0.2131934 3.2766 0.4932039 0 0.0769697 11.85005 11.85005 2.870603 0.4161928
2697 2.964873 13.59338 2.564984 1.7272 3.945631 0.3540606 0.5695758 3.971935 3.971935 0.4193016 1.187374
2698 0.1570182 2.399862 0.1532328 0.1016 0 0 0 0.1775534 0.1775534 0.01612698 0.3060241
2699 0 0 0 0.0508 0 0 0 0 0 0 0
2700 0 0 0 0 0 0 0 0 0 0 0
2701 0.01847273 0.3678621 0.01332459 0 0 0 0 0 0 0 0
2702 0.6096 0 0 0 0 0 0 1.538796 1.538796 0.7418413 0
2703 3.768436 0 0.03331148 0 0 0.04618182 0.6619394 0.4866278 0.4866278 0.08063492 0.02448193
2704 0 0.01751724 0 0 0.03945631 0.4156364 0.1231515 0 0 0 0
2705 8.091055 2.34731 8.85419 0.0254 14.34237 2.185939 14.224 6.31301 6.31301 3.128635 0.9547952
2706 4.193309 0 1.645587 0 0.05918447 0 0.0769697 1.808414 1.808414 0.7257143 0
2707 1.902691 0 0.02664918 0 0.01972816 0 0 0.5852686 0.5852686 0.2902857 0
2708 0.009236364 0 0.01332459 0 0 0 0 0.006576052 0.006576052 0 0
2709 3.916218 0 0.2398426 0 0.1775534 0.4772121 1.077576 1.183689 1.183689 0.4515556 0
2710 11.67476 8.583448 0.6928787 0.127 1.361243 0.3232727 0.8466667 4.110032 4.110032 3.967238 3.917109
2711 6.243782 0.5605517 1.738859 1.9304 2.56466 0.03078788 1.970424 0.1512492 0.1512492 0.01612698 0.8323856
2712 0.009236364 0 0 0 0 0 0 0 0 0 0
2713 0 0 0 0 0 0 0 0 0 0 0
2714 0.3048 0 2.025338 0 0 3.756121 4.156364 0.02630421 0.02630421 0 0
2715 8.497455 0 5.709587 0.3556 2.505476 0 7.974061 0.8614628 0.8614628 0 0
2716 2.632364 1.016 1.032656 0.3302 0.1972816 0 0.03078788 1.492764 1.492764 0 0.1468916
2717 0.3140364 0.01751724 0.6529049 0.254 0 0 0 1.071896 1.071896 0.1612698 0.02448193
2718 0.7666182 11.71903 0.4996721 9.4488 0 0 0 2.439715 2.439715 3.580191 5.288096
2719 0.4618182 0.1401379 0.006662295 0 3.669437 0 0.1847273 0.03945631 0.03945631 0 0
2720 4.313382 1.20869 0.2398426 0 2.150369 0.0769697 0.8312728 0.04603236 0.04603236 0 0.3182651
2721 3.491346 1.524 0.5996066 11.5824 0.4340194 4.895273 5.295515 5.116168 5.116168 9.127873 5.043277
2722 15.38778 65.46193 14.97684 61.0616 32.21608 12.74618 24.52255 24.44318 24.44318 15.22387 44.37349
2723 5.200073 39.04593 4.816839 3.9624 0.4537476 0.508 2.016606 0.2959223 0.2959223 0.03225397 8.727807
2724 0.9698182 0.1226207 2.69823 0.1524 0.07891262 0 0.04618182 2.610693 2.610693 0 0.09792771
2725 1.366982 0 2.005351 0 0.7693981 0.01539394 0.06157576 0.7299418 0.7299418 0.1612698 0
2726 0.8589818 0.01751724 8.9408 0 4.182369 3.232727 9.975273 0 0 0 0
2727 11.54545 12.78759 10.14001 20.4216 4.044272 1.200727 4.433455 51.62858 51.62858 30.91543 8.519711
2728 1.237673 0.437931 4.796852 1.016 0 0 0 1.775534 1.775534 0 6.132723
2729 0 8.863724 0 4.5212 0 0 0 0.2235858 0.2235858 0 1.848386
2730 1.311564 0.4904828 2.018675 0 0.3945631 0 0.01539394 0 0 0 0.1591325
2731 3.980873 1.016 2.718216 0.508 28.42827 0.4772121 5.557212 0.3090744 0.3090744 0 0.07344579
2732 0.4710546 28.41297 2.878112 14.9352 2.466019 1.154545 4.695152 11.03461 11.03461 7.047492 12.27769
2733 2.142836 1.979448 0 0.3556 1.045592 0 0.2770909 0.2301618 0.2301618 0.08063492 0.06120482
2734 4.525818 2.242207 1.432393 17.526 0 0.01539394 0 11.33711 11.33711 3.660825 3.243855
2735 0.09236364 0 0.02664918 0 5.839534 0 0.2155152 0 0 0 0
2736 17.71535 0.05255173 15.84294 0 11.20559 0 6.465455 8.437075 8.437075 0.09676191 0
2737 14.76895 2.207172 8.694295 1.524 13.37569 2.432242 10.72958 12.24461 12.24461 0.06450794 0.01224096
2738 5.837382 0.07006897 11.52577 0 15.96008 0.01539394 14.77818 0.08548868 0.08548868 0 0
2739 6.677891 1.068552 3.677587 0 5.109592 0 1.462424 0.8022783 0.8022783 0.03225397 0
2740 6.733309 21.96662 9.147331 3.3782 16.8873 2.324485 26.40061 7.319146 7.319146 0.2902857 3.268337
2741 0.6927273 7.129517 9.733613 2.4638 5.997359 11.71479 15.97891 2.544932 2.544932 0.4838095 1.285301
2742 6.594764 0.9459311 17.55515 0.127 16.21654 2.832485 12.23818 3.406395 3.406395 0 0.1346506
2743 0.03694546 0.5955862 0 3.6576 0 0 0 1.288906 1.288906 0.5805714 10.02535
2744 0.7758546 6.376276 18.10812 0.0762 0 9.898303 12.4383 1.394123 1.394123 0 0
2745 13.62364 0.1051035 3.311161 0 33.20249 6.142182 8.235758 1.591405 1.591405 0 0
2746 18.91607 1.524 3.284512 0 2.170097 1.108364 0.6003637 3.163081 3.163081 0 0.01224096
2747 4.036291 0.6306207 0.2331803 0.0508 2.683029 1.293091 7.435273 0.4471715 0.4471715 0 0
2748 8.765309 13.59338 2.824813 1.7018 6.096 0.09236364 11.96109 11.40945 11.40945 10.01486 4.676048
2749 3.953164 21.54621 8.840866 8.509 8.108272 5.557212 8.312727 8.857942 8.857942 9.337524 11.82477
2750 3.278909 0 4.430426 0 26.67247 15.56327 17.07188 2.755366 2.755366 0 0
2751 19.47949 2.504966 4.756879 1.2446 3.925903 0.8774546 2.386061 6.036816 6.036816 0.1612698 0.01224096
2752 22.34276 7.655035 24.57721 5.461 20.32 0.9852121 23.41418 12.18542 12.18542 0.06450794 0.1468916
2753 8.285018 0.05255173 2.065312 0.127 6.687845 0.09236364 2.170545 10.60717 10.60717 0.3064127 0
2754 0 0 0 0 0 0 0 0 0 0 0
2755 1.524 1.156138 4.863475 0 4.616388 0 1.44703 0.0131521 0.0131521 0 0.04896386
2756 0.5726546 0 0.7528394 0.2794 0 0 0 0.8417346 0.8417346 0 0
2758 2.262909 0.07006897 5.243226 0.1778 4.517748 1.816485 10.06764 2.827702 2.827702 0.06450794 0
2759 15.23076 0 28.87439 0.2794 9.647068 2.61697 14.80897 2.893463 2.893463 0.08063492 0
2760 1.995055 0 8.994098 0 4.576932 0 2.693939 0.02630421 0.02630421 0 0
2761 15.71105 2.119586 12.57841 10.4394 8.206913 0 5.603394 23.39102 23.39102 1.967492 2.313542
2762 21.78858 0.648138 20.58649 3.6576 16.43355 31.06497 32.40424 31.92016 31.92016 8.547302 1.175133
2763 9.014691 0.3153104 0.1665574 0 16.55192 2.909455 4.926061 0.7233657 0.7233657 0 0
2764 1.634836 0.8057931 0.03997377 0 1.380971 0.3848485 2.524606 2.341074 2.341074 0.4515556 0
2765 17.79847 0.03503448 3.557666 0 22.15472 1.939636 6.419273 0.3353787 0.3353787 0.03225397 0
2766 37.25949 30.26979 10.09338 15.6464 13.27705 2.001212 12.25358 7.213929 7.213929 1.322413 22.90284
2767 0.9790546 0 11.59906 0 3.511612 25.03055 22.49055 3.215689 3.215689 0.1451429 0.1346506
2768 0.7573818 0.1751724 0.7328525 2.3622 0.09864078 0.4310303 0.1693333 3.893023 3.893023 1.580444 0.8813494
2769 0.09236364 1.83931 0.01998689 0 0 0 0 1.788686 1.788686 0.4999365 0.1713735
2770 7.3152 19.96966 3.244538 1.016 0 0 0 4.478291 4.478291 0 3.390747
2771 1.126836 0.05255173 0.3930754 0.254 0 0 0 2.590964 2.590964 0.4031746 3.513157
2772 20.1168 13.47076 30.67987 9.9314 20.93157 4.664364 20.48933 27.09333 27.09333 8.789206 4.455711
2773 4.867564 42.65448 1.485692 41.3766 0 1.508606 0.1385455 24.30509 24.30509 23.51314 25.41224
2774 7.5184 2.662621 2.11861 0.1778 0 0 0.01539394 21.74043 21.74043 16.94946 0.697735
2775 0.4895273 0.9108966 0.8660984 0.0508 23.63433 9.144 10.4063 0.1578252 0.1578252 0 0.06120482
2776 13.54975 3.573517 15.71635 0.0508 7.003495 0.5541818 24.59952 0.2630421 0.2630421 0 0
2777 13.99309 14.85462 4.163934 15.0876 0.9272233 0 0.4464243 19.86625 19.86625 11.19213 6.169446
2778 23.51578 20.9331 21.59916 2.1336 5.583068 0 2.10897 30.55234 30.55234 19.80394 4.56588
2779 3.897746 4.572 6.782217 0 36.39845 1.585576 21.69006 1.321786 1.321786 0.2580318 0.02448193
2780 3.472873 0.3678621 5.662951 0 0.7693981 0.4156364 2.432242 0.05260842 0.05260842 0 0
2781 3.731491 6.814207 5.45642 1.3462 8.936855 0 2.693939 3.590524 3.590524 0 0.2570602
2782 8.386618 1.681655 13.83759 6.7564 0.3551068 0.508 6.650182 11.42918 11.42918 5.499302 0.1958554
2783 0 0 0 0 0 0 0 0 0 0 0
2784 0.6465455 11.26359 0.5129967 7.0104 3.629981 1.570182 0.3078788 2.604117 2.604117 2.128762 4.884145
2785 0 0 0.6062689 0 1.06532 0 0.1539394 0.5984207 0.5984207 0 0
2786 0 0 0 0 0 0 0 0 0 0 0.01224096
2787 15.77571 32.05655 13.1647 15.4432 10.12054 2.401455 9.898303 20.96445 20.96445 14.94971 15.21552
2788 3.445164 20.75793 4.32383 8.9408 3.117049 1.123758 1.046788 5.083288 5.083288 1.419175 5.373783
2789 13.1064 33.68566 31.25283 8.4836 18.07099 25.95418 30.54158 11.96841 11.96841 3.096381 7.760771
2790 13.72524 7.760138 4.064 1.4224 0.5523884 0.2155152 1.277697 2.932919 2.932919 0.1773968 0.7589398
2791 10.49251 14.36414 3.644275 3.4036 0.5721165 0.03078788 0.4618182 13.13238 13.13238 6.644318 2.803181
2792 4.405745 9.827172 0.04663607 20.3962 0.1972816 0 0 13.11922 13.11922 7.176508 4.394506
2793 15.18458 8.057931 13.26463 12.7762 7.338874 4.217939 8.774546 7.365178 7.365178 2.435175 13.01214
2794 6.373091 1.488966 16.32262 1.0668 1.420427 13.68521 2.46303 6.904854 6.904854 1.17727 1.432193
2795 6.973455 7.987862 3.044669 11.2268 0.3156505 9.22097 9.128606 2.032 2.032 0.5966984 4.492434
2796 1.579418 5.868276 2.431738 3.6068 0.3156505 1.139152 0.1385455 2.163521 2.163521 3.499556 5.177928
2797 4.682836 7.917793 15.47651 0.4572 10.98858 12.66921 26.06194 1.427003 1.427003 0.2580318 4.296578
2798 1.080655 0 2.305154 0.0254 5.938175 1.44703 2.847879 0.4997799 0.4997799 0.1451429 0
2799 0.06465455 0.8933793 0.7128656 0.0508 0 0 0 1.098201 1.098201 0.5483175 1.003759
2800 5.477164 9.739586 2.93141 3.048 0.2761942 0 0.1693333 7.726861 7.726861 0.06450794 5.545157
2801 10.44633 32.70469 21.09949 18.6436 5.602796 3.771515 6.373091 14.48704 14.48704 4.628445 8.948145
2802 19.74735 10.28262 13.47782 4.064 20.89212 11.684 15.25539 10.36386 10.36386 3.934984 2.423711
2803 1.265382 5.920828 6.235908 0.2032 8.226641 2.770909 8.574424 2.124065 2.124065 0.1612698 0.2080964
2804 7.841673 0 2.718216 0 7.200777 0.3540606 6.296121 0.8614628 0.8614628 0 0
2805 87.20975 36.27821 99.87447 11.303 171.852 133.2345 157.7109 86.10682 86.10682 61.89536 8.323856
2806 4.424218 74.86869 26.8224 71.4502 5.602796 43.22618 20.21224 17.97893 17.97893 7.321651 27.83595
2807 14.3256 42.04138 12.99148 15.8496 8.936854 5.464849 6.911879 16.97279 16.97279 13.12737 13.62419
2808 5.680364 22.28193 9.380512 2.0828 5.287146 2.339879 1.216121 9.778589 9.778589 7.112 8.091277
2809 1.607127 3.503448 2.078636 0 7.930719 0 3.063394 0.1446731 0.1446731 0 0.01224096
2810 5.4864 0.9809655 13.64438 0 16.76893 9.759758 21.39758 0.1446731 0.1446731 0 0
2811 3.814618 13.97876 1.992026 4.9784 1.578252 2.678546 2.416849 1.992544 1.992544 6.982984 1.187374
2812 4.036291 3.573517 5.396459 9.6266 4.853126 0.04618182 1.139152 22.10869 22.10869 15.53029 9.498988
2813 3.094182 10.33517 13.97083 0.0254 6.766757 7.342909 19.304 5.740893 5.740893 0.9837461 6.034795
2814 20.59709 5.202621 8.367843 1.4986 4.655845 3.725333 4.264121 20.26739 20.26739 4.144635 0.7222169
2815 7.112 5.412828 9.600367 0.0508 21.74043 0 6.511636 2.604117 2.604117 4.289778 4.725012
2816 9.421091 16.02828 5.416446 1.0668 4.044272 4.910667 9.990667 11.37657 11.37657 0.4031746 0.5753253
2817 0.8866909 7.690069 1.285823 0.3556 0.6904855 0.1847273 0.7543031 1.985968 1.985968 0.3225397 0
2818 4.313382 0 1.379095 0 25.88334 0.04618182 26.86242 0.7825502 0.7825502 0.01612698 0
2819 36.58524 0.9809655 24.61718 1.2192 69.81794 26.86242 49.276 26.88948 26.88948 1.128889 0.06120482
2820 3.823855 0.03503448 3.970728 1.0668 3.925903 1.139152 4.833697 2.709333 2.709333 0.03225397 0.02448193
2821 0 0.1401379 0.03997377 5.0546 0 0.3386667 0 0.4077152 0.4077152 0.7902222 2.301301
2822 9.5504 1.173655 20.70641 8.7122 12.6852 2.386061 16.05588 11.17929 11.17929 2.757714 1.468916
2823 16.57927 22.78993 21.19942 12.1158 5.523884 14.53188 9.72897 24.58128 24.58128 13.70794 15.5093
2824 6.557818 32.02152 6.815528 28.1178 4.044272 6.265333 2.293697 10.80445 10.80445 4.838095 15.05639
2825 0.07389091 2.837793 0.926059 0.4064 0 0.1693333 0.2770909 0.9403754 0.9403754 0 0.09792771
2826 0.9698182 1.83931 0.3597639 0.3048 0 0 0 1.163961 1.163961 0.6289524 0
2827 0.9975273 0.2277241 0.3730885 0 0.2170097 0 0.1385455 1.071896 1.071896 0.9353651 0.2693012
2828 13.23571 3.906345 5.423108 4.5466 6.214369 0.1385455 9.267152 4.728181 4.728181 2.080381 5.288096
2829 5.495636 20.4251 5.809521 6.731 2.722486 2.61697 3.417455 1.328362 1.328362 2.128762 14.86053
2830 3.325091 7.076966 10.87953 0.4826 21.64179 22.5983 24.53794 1.098201 1.098201 1.773968 0.8079036
2832 0.4895273 0.7357242 0.4263869 6.6802 0.6510291 1.370061 1.985818 1.650589 1.650589 0.6128254 1.554602
2833 3.020291 32.54703 1.165902 9.1948 0 0.09236364 0.2155152 3.728621 3.728621 2.531937 15.97446
2834 5.9944 17.07931 11.86555 18.161 0.8483107 3.063394 1.462424 21.14201 21.14201 17.77194 17.4801
2835 5.3848 10.79062 0.7794885 0.5334 5.306874 0.3848485 1.062182 16.0916 16.0916 5.499302 5.043277
2836 6.068291 0.9459311 0.7528394 5.2832 1.28233 0 1.062182 1.348091 1.348091 0.2580318 1.750458
2837 12.40444 4.064 6.482413 12.4206 1.242874 0 1.000606 13.65846 13.65846 13.0306 2.032
2838 0 7.322207 0 7.2136 0 0 0 3.202537 3.202537 20.83606 8.556434
2839 1.182255 0.7357242 9.480446 12.6492 0.01972816 0 2.524606 4.274434 4.274434 1.386921 6.757012
2840 2.096655 3.678621 0.006662295 5.0038 0.8483107 0.1539394 0 1.308634 1.308634 0.06450794 5.251374
2841 7.185891 3.293241 0.3930754 0 3.491884 0 1.062182 2.183249 2.183249 0.8869842 0.06120482
2842 2.9464 0.3503448 0 0.889 0 0 0 7.851806 7.851806 3.354413 1.064964
2843 5.551055 4.134069 3.664262 0.3048 0.8285826 2.170546 0.246303 4.221825 4.221825 0.5483175 0
2844 0.7850909 3.205655 0.7261902 0 17.7948 0.508 9.06703 0.5721165 0.5721165 0 0.2815422
2845 10.02145 2.977931 10.59305 0.0254 0 0 1.477818 4.208673 4.208673 1.17727 1.040482
2846 6.881091 14.36414 5.309849 9.144 9.548427 0 2.032 12.39586 12.39586 1.87073 10.67412
2847 0 15.31007 0.2598295 0.7366 0 0 0.4772121 0.01972816 0.01972816 0 6.659084
2848 3.491346 44.89669 7.268564 14.605 0.1578252 17.41055 7.081212 3.360363 3.360363 2.080381 18.58178
2849 0 2.645104 0 0 0.05918447 0 0 0 0 0 0
2850 0 0 0 0 0 0 0 0 0 0 0
2851 0 0 0 0 0 0 0 0 0 0 0
2852 0 0 0 0 0 0 0.1231515 0 0 0 0
2853 0 0.2802759 0 0 0 0 0 0 0 0 0
2854 0.2863273 29.53407 2.211882 8.9916 0.256466 4.756727 0.3386667 8.193761 8.193761 4.434921 8.140241
2855 0.1662546 1.541517 0 0 0 1.123758 0 0.01972816 0.01972816 0.04838095 0.2693012
2856 0 0.1051035 0 0.0254 0 0.01539394 0 0.05260842 0.05260842 0.01612698 0
2857 0.8128 6.91931 3.317823 3.7846 1.085049 12.05345 2.355273 0.6115728 0.6115728 0.7579683 1.211855
2858 0 0.4204138 0.3997377 0 0 3.756121 4.279515 0 0 0 0
2859 2.013527 27.86993 4.696918 6.985 4.261282 16.40994 15.33236 7.213929 7.213929 0.4193016 2.435952
2860 0.1570182 1.471448 2.518348 1.905 0.3156505 13.70061 7.312121 4.327042 4.327042 1.951365 1.579084
2861 3.3528 6.183586 2.631607 2.54 0 0.9698182 0 6.760181 6.760181 0.9192381 1.358747
2862 0.5541818 0.3853793 0.07994754 0 0 0 0.04618182 0.24989 0.24989 0 0.03672289
2863 6.225309 0.6656552 5.19659 0 0.1183689 1.09297 0.09236364 3.419547 3.419547 1.080508 0
2864 1.819564 0.2102069 0.4130623 0.2794 0 0 0.5541818 1.104777 1.104777 0 0.1958554
2865 3.435927 16.39614 5.429771 8.0772 8.581748 2.786303 2.10897 6.477411 6.477411 4.322032 12.64492
2866 5.606473 5.728138 7.768236 5.9436 12.38928 3.340485 9.328727 15.44057 15.44057 11.36952 1.162892
2867 11.96109 4.88731 11.59239 10.3886 9.055223 5.572606 9.759758 48.59702 48.59702 34.31822 4.382265
2868 3.676073 45.01931 9.17398 51.0032 9.548427 5.403273 14.63964 22.62162 22.62162 15.72381 50.99586
2869 16.37607 59.27835 10.17999 55.6768 6.904854 17.21042 12.192 42.09331 42.09331 24.01308 50.27364
2870 3.879273 20.33752 5.403121 23.3934 10.00217 8.374303 9.451879 3.149929 3.149929 0.03225397 27.9094
2871 4.045527 14.57434 5.629639 21.209 19.70843 16.14824 34.91345 17.63697 17.63697 1.967492 6.242892
2872 0.6465455 75.56938 5.429771 39.624 1.854447 21.79782 3.509818 7.588764 7.588764 3.854349 41.3867
2873 13.12487 117.6458 49.08779 116.713 5.602796 73.66 44.11903 65.71449 65.71449 44.78463 86.0907
2874 35.48611 54.37352 55.41697 101.9556 35.72769 23.79903 32.32727 73.77015 73.77015 57.10565 54.75383
2875 25.71404 12.15697 14.3306 11.049 4.517748 7.758546 8.620606 49.18887 49.18887 51.816 2.693012
2876 4.701309 0 1.279161 0.1016 0 0.2770909 2.724727 15.55236 15.55236 7.773206 0
2877 0 0 0 0 0 0 0 0.3616829 0.3616829 0.2096508 0
2878 0 0 0 0 0 0 0 0.1907055 0.1907055 0.7257143 0
2879 5.680364 31.61862 4.403777 1.1684 1.657165 0.0769697 1.277697 17.46599 17.46599 10.3374 0.8691084
2880 0.1016 6.043448 0.08660984 10.668 1.519068 0.3078788 0.5387879 0.03945631 0.03945631 0 6.940627
2881 0 20.24993 0.2998033 5.1054 0 5.957455 0 3.537916 3.537916 3.031873 8.213687
2882 0 0.2977931 0 0 0 0 0 0 0 0 0
2883 0.3694546 13.47076 0.5263213 0.3302 0.03945631 5.803515 0.1847273 0.3090744 0.3090744 0.06450794 0.4651566
2884 0.4341091 5.920828 0.09993443 3.4544 0.3353787 0.03078788 0.3386667 1.163961 1.163961 0.8869841 2.423711
2885 0 0 0 0 0 0.1231515 0 0 0 0 0
2886 0 0.05255173 0 0 0 0 0 0 0 0 0
2887 0 0.7006897 0 0 0 0 0 0.09864078 0.09864078 0 0
2888 0 0 0 0 0 0 0 0 0 0 0
2889 0 0 0 0 0 0.2309091 0 0.1972816 0.1972816 0 0
2890 0 0 0 0 0.01972816 0 0 0 0 0 0
2891 0 0 0 0 0 0 0 0 0 0 0
2892 0 0 0 0 0 0 0 0 0 0 0
2893 0 0 0 0 0 0 0 0 0 0 0
2894 0 0 0 0.6604 0 0 0.03078788 0.2433139 0.2433139 0.1290159 0.5263615
2895 0.1662546 0.05255173 0 0 0 0 0.0769697 0 0 0 0
2896 0.2309091 0.1226207 0 0 0 0.1539394 0.09236364 0.2301618 0.2301618 0 0
2897 0 2.014483 0 0.8382 0 0 0 0 0 0 2.129928
2898 0 15.99324 0.5662951 2.0066 0 5.141576 0.1077576 0 0 0 1.481157
2899 0.2678546 9.529379 1.279161 0.7874 0.631301 12.20739 2.509212 0.02630421 0.02630421 0 0.8446265
2900 0.009236364 3.310759 0.01332459 1.2446 0 0.09236364 0.1539394 0.631301 0.631301 0.01612698 0.7956627
2901 1.477818 16.95669 9.287239 4.699 6.983767 1.724121 3.278909 1.690045 1.690045 0.03225397 5.214651
2902 1.468582 0 3.924092 0.2794 0 0 0 2.538356 2.538356 0 0
2903 0 0 0 0 0 0 0 0 0 0 0
2904 0 0 0 0 0 0 0 0 0 0 0
2905 0 0 0 0 0 0 0 0 0 0 0
2906 0 0 0 0 0 0 0 0 0 0 0
2908 0 0 0 0 0 0 0 0 0 0 0
2909 0 0 0 0 0 0 0 0 0 0 0
2910 0 0 0 0 0 0 0 0 0 0 0
2911 0 0 0 0 0 0 0 0 0 0 0
2912 0 0 0 0 0 0 0 0 0 0 0
2913 0 0 0 0 0 0 0 0 0 0 0
2914 0 0 0 0 0 0 0 0 0 0 0
2915 0 0 0 0 0 0 0 0 0 0 0
2916 0 0 0 0 0 0 0 0 0 0 0
2917 0 0 0 0 0 0 0 0 0 0 0
2918 0 0.2802759 0 0 0 0 0 0 0 0.06450794 0
2919 0 1.804276 0.09993443 1.1176 0.01972816 0.2155152 0.1231515 0 0 0.1128889 0.1591325
2920 0.4802909 0.1226207 0.6862164 0 0.9864078 0.03078788 0.3848485 0.49978 0.49978 0 0
2921 0 0.03503448 0.006662295 0 0 0 0.03078788 0.7365178 0.7365178 1.33854 0
2922 15.76647 21.47614 12.77828 23.6474 5.938175 16.93333 11.82255 17.64355 17.64355 10.67606 16.37841
2923 30.62778 45.79007 31.72585 57.4548 19.0574 21.75164 24.78424 90.35495 90.35495 95.63302 49.09851
2924 22.2504 45.87766 60.7135 58.7248 27.59969 37.94606 48.61406 46.42693 46.42693 27.70616 27.95836
2925 2.927927 18.11283 3.417757 7.1882 1.203418 2.432242 3.001818 6.365618 6.365618 3.934984 11.59219
2926 0.9882909 13.54083 2.251856 0.1016 0.01972816 9.313333 0.1539394 0.3024984 0.3024984 0 1.285301
2927 0.2493818 16.6589 0.586282 2.4638 0.01972816 11.28376 0.1539394 1.663741 1.663741 0.09676191 4.100723
2928 3.9624 64.83131 11.51911 53.2384 4.241554 22.45976 7.050424 18.00523 18.00523 14.24013 61.2293
2929 0.2032 3.923862 1.585626 0.127 0.03945631 2.940242 0.523394 0.8943431 0.8943431 0 0.03672289
2930 8.820727 23.75338 4.850151 8.2296 4.064 8.882303 0.8158788 10.49538 10.49538 2.128762 2.680771
2931 8.829964 7.112 5.303187 12.9032 6.668117 1.801091 2.093576 15.33535 15.33535 7.869968 7.136482
2932 0 0.03503448 0.2198557 0 1.06532 0.8158788 1.816485 0 0 0.01612698 0.9058313
2933 0 7.322207 0 0.2286 0 0.7850909 0 0.006576052 0.006576052 0 2.974554
2934 0.6742546 3.661104 0.1065967 0.9398 0 0.0769697 0.3078788 0.631301 0.631301 0 0.685494
2935 0.2124364 6.113517 0.4663607 1.8288 0.09864078 0.1385455 0.261697 0.4866278 0.4866278 0 0.1713735
2936 0.4710546 2.469931 0.09327213 0 0.3156505 0 0.01539394 1.959663 1.959663 0.08063492 0.1591325
2937 0.1847273 1.033517 0.09993443 2.8702 0.3551068 0.1077576 0.1077576 0.374835 0.374835 1.193397 1.187374
2938 2.549236 11.56138 2.578308 2.7686 3.255146 13.79297 5.572606 0.5195081 0.5195081 0.06450794 1.211855
2939 3.574473 25.22483 5.010046 6.6294 2.071456 3.063394 5.280121 11.23847 11.23847 3.676952 7.773012
2940 4.544291 1.488966 1.738859 0 0.5721165 0.03078788 0.1077576 0.4734757 0.4734757 0 0.2693012
2941 0 0.3853793 0.006662295 0 0 1.09297 0.01539394 0.1052168 0.1052168 0.01612698 0.03672289
2942 0 0 0.2598295 0 0.1775534 4.926061 0.2924849 0 0 0 0
2943 0 0 0 0 0 0 0 0 0 0 0
2944 0.5634182 3.591035 0.1932066 0.5334 0.1972816 0 0 0.3879871 0.3879871 0 0.8813494
2945 3.3528 6.498897 1.152577 2.7178 2.426563 1.000606 3.063394 0.8943431 0.8943431 0.1451429 1.187374
2946 1.736436 5.570483 1.912079 2.794 0.7496699 0.6465455 3.817697 2.242434 2.242434 0.2741587 2.019759
2947 0.04618182 0 0.4863476 0.2286 0.03945631 4.741333 1.062182 1.21657 1.21657 0.3709206 0.2080964
2948 0 0 0 0 0 0 0 0 0 0 0
2949 0 0 0 0 0 0 0 0 0 0 0
2950 0.4341091 0 0.01998689 0 0 0.5695758 0 0.3616829 0.3616829 0 0
2951 0 0.3153104 0.07994754 0.4572 0.01972816 0.3386667 0.1539394 0.006576052 0.006576052 0 0.2937831
2952 0 0 0 0 0 0 0 0 0 0 0
2953 0 0 0 0 0 0 0 0 0 0 0
2954 0 0 0 0 0 0 0 0 0 0 0
2955 0 0 0 0 0 0 0 0 0 0 0
2956 0 0 0 0 0 0 0 0 0 0 0
2957 0 0 0 0 0 0 0 0 0 0 0
2958 0 0 0 0 0 0 0 0 0 0 0
2959 0 0 0 0 0 0 0 0 0 0 0
2960 0 3.923862 0 0.0254 0 0 0 0.0131521 0.0131521 0 0.354988
2961 0 0 0.113259 0 0 0 0 0 0 0 0
2962 0 0 0 0 0 0 0 0 0 0 0
2963 0 0 0 0 0 0 0 0 0 0 0
2964 0 0 0 0 0 0 0 0 0 0 0
2965 0 0 0 0 0 0 0 0 0 0 0
2966 0 0 0 0 0 0 0 0 0 0 0
2967 0 0 0 0 0 0 0 0 0 0 0
2968 0 0 0 0 0 0 0 0 0 0 0
2969 0 0 0 0 0 0 0 0 0 0 0
